team,team_id,player_id,player_name,has_club,club,league_country,league_name,apps,minutes,rating,goals,assists,ga90,tier
Spain,9,563,Álex Grimaldo,True,Bayer Leverkusen,Germany,Bundesliga,29.0,2524.0,7.32,8.0,8.0,0.571,1.0
Spain,9,622,Aymeric Laporte,True,Athletic Club,Spain,La Liga,25.0,2060.0,6.85,0.0,1.0,0.044,1.0
Spain,9,753,Marcos Llorente,True,Atletico Madrid,Spain,La Liga,29.0,2185.0,6.93,0.0,4.0,0.165,1.0
Spain,9,47519,Pedro Porro,True,Tottenham,England,Premier League,34.0,2810.0,6.89,1.0,2.0,0.096,1.0
Spain,9,295793,Marc Pubill,True,Atletico Madrid,Spain,La Liga,19.0,1382.0,7.11,1.0,1.0,0.13,1.0
Spain,9,296667,Gavi,True,Barcelona,Spain,La Liga,11.0,574.0,6.87,0.0,1.0,0.157,1.0
Spain,9,47311,Mikel Merino,True,Arsenal,England,Premier League,22.0,1035.0,6.86,4.0,3.0,0.609,1.0
Spain,9,133609,Pedri,True,Barcelona,Spain,La Liga,29.0,2107.0,7.54,2.0,9.0,0.47,1.0
Spain,9,44,Rodri,True,Manchester City,England,Premier League,21.0,1513.0,7.46,1.0,0.0,0.059,1.0
Spain,9,328,Fabián Ruiz,True,Paris Saint Germain,France,Ligue 1,20.0,1129.0,7.11,1.0,4.0,0.399,1.0
Spain,9,47315,Martín Zubimendi,True,Arsenal,England,Premier League,38.0,3001.0,7.06,5.0,1.0,0.18,1.0
Spain,9,182219,Álex Baena,True,Atletico Madrid,Spain,La Liga,27.0,1572.0,6.95,2.0,3.0,0.286,1.0
Spain,9,1323,Dani Olmo,True,Barcelona,Spain,La Liga,33.0,2077.0,7.03,7.0,8.0,0.65,1.0
Spain,9,47348,Borja Iglesias,True,Celta Vigo,Spain,La Liga,35.0,1903.0,6.75,14.0,2.0,0.757,1.0
Spain,9,386828,Lamine Yamal,True,Barcelona,Spain,La Liga,28.0,2268.0,7.95,16.0,11.0,1.071,1.0
Spain,9,338751,Víctor Muñoz,True,Osasuna,Spain,La Liga,34.0,2668.0,6.89,6.0,2.0,0.27,1.0
Spain,9,47323,Mikel Oyarzabal,True,Real Sociedad,Spain,La Liga,34.0,2714.0,7.08,15.0,4.0,0.63,1.0
Spain,9,184226,Yeremy Pino,True,Crystal Palace,England,Premier League,34.0,2100.0,6.86,2.0,2.0,0.171,1.0
Spain,9,931,Ferran Torres,True,Barcelona,Spain,La Liga,33.0,1984.0,6.83,16.0,2.0,0.817,1.0
Spain,9,183799,Nico Williams,True,Athletic Club,Spain,La Liga,25.0,1687.0,6.97,6.0,3.0,0.48,1.0
Cape Verde Islands,1533,41764,Márcio Rosa,True,Montana,Bulgaria,First League,19.0,1170.0,7.04,0.0,0.0,0.0,0.5
Cape Verde Islands,1533,15304,Vózinha,True,Chaves,Portugal,Segunda Liga,19.0,630.0,6.46,0.0,0.0,0.0,0.8
Cape Verde Islands,1533,163200,C. dos Santos,True,San Diego,USA,Major League Soccer,31.0,2838.0,7.0,0.0,0.0,0.0,0.6
Cape Verde Islands,1533,41608,Diney Borges,True,Al Bataeh,United-Arab-Emirates,Pro League,24.0,990.0,6.88,0.0,0.0,0.0,0.6
Cape Verde Islands,1533,21997,Logan Costa,True,Villarreal,Spain,La Liga,2.0,29.0,6.9,0.0,0.0,,1.0
Cape Verde Islands,1533,308689,S. Lopes Cabral,True,,Portugal,Primeira Liga,15.0,1324.0,7.3,5.0,3.0,0.544,0.8
Cape Verde Islands,1533,69260,Pico,True,Shamrock Rovers,Ireland,Premier Division,34.0,2708.0,7.27,1.0,0.0,0.033,0.5
Cape Verde Islands,1533,22139,S. Moreira,True,Columbus Crew,USA,Major League Soccer,32.0,2747.0,6.9,1.0,2.0,0.098,0.6
Cape Verde Islands,1533,332056,Wagner Pina,True,Trabzonspor,Turkey,Süper Lig,31.0,2444.0,6.96,0.0,7.0,0.258,0.8
Cape Verde Islands,1533,268806,Kelvin Pires,True,SJK,Finland,Veikkausliiga,19.0,727.0,6.64,0.0,0.0,0.0,0.5
Cape Verde Islands,1533,2331,Stopira,True,Torreense,Portugal,Segunda Liga,31.0,450.0,6.92,0.0,0.0,0.0,0.8
Cape Verde Islands,1533,265556,Telmo Arcanjo,True,Guimaraes,Portugal,Primeira Liga,29.0,1258.0,6.8,1.0,0.0,0.072,0.8
Cape Verde Islands,1533,37435,Deroy Duarte,True,Ludogorets,Bulgaria,First League,34.0,1641.0,7.11,1.0,1.0,0.11,0.5
Cape Verde Islands,1533,37436,L. Duarte,True,Puskas Academy,Hungary,NB I,29.0,1964.0,6.88,0.0,5.0,0.229,0.5
Cape Verde Islands,1533,142016,João Paulo,True,Oţelul,Romania,Liga I,20.0,1635.0,7.16,1.0,3.0,0.22,0.5
Cape Verde Islands,1533,96512,Kevin Pina,True,FC Krasnodar,Russia,Premier League,27.0,1211.0,6.94,1.0,0.0,0.074,0.8
Cape Verde Islands,1533,50745,Jamiro Monteiro,True,PEC Zwolle,Netherlands,Eredivisie,21.0,1276.0,6.73,2.0,3.0,0.353,0.8
Cape Verde Islands,1533,128007,Yannick Semedo,True,Farense,Portugal,Segunda Liga,31.0,608.0,7.13,0.0,0.0,0.0,0.8
Cape Verde Islands,1533,44612,Garry Rodrigues,True,Apollon Limassol,Cyprus,1. Division,31.0,795.0,6.98,2.0,2.0,0.453,0.5
Cape Verde Islands,1533,22265,Nuno da Costa,True,Başakşehir,Turkey,Süper Lig,26.0,930.0,6.65,3.0,1.0,0.387,0.8
Cape Verde Islands,1533,1494,Jovane Cabral,True,,Portugal,Primeira Liga,27.0,1679.0,7.04,7.0,1.0,0.429,0.8
Cape Verde Islands,1533,113580,Willy Semedo,True,Omonia Nicosia,Cyprus,1. Division,28.0,682.0,7.84,5.0,3.0,1.056,0.5
Cape Verde Islands,1533,291024,Hélio Varela,True,Maccabi Tel Aviv,Israel,Ligat Ha'al,30.0,1557.0,6.88,3.0,2.0,0.289,0.5
Cape Verde Islands,1533,50270,Ryan Mendes,True,Iğdır FK,Turkey,1. Lig,28.0,1871.0,6.73,5.0,2.0,0.337,0.8
Cape Verde Islands,1533,309182,Gilson Benchimol,True,Akron,Russia,Premier League,22.0,1182.0,6.74,8.0,0.0,0.609,0.8
Cape Verde Islands,1533,343287,D. Livramento,True,Casa Pia,Portugal,Primeira Liga,26.0,1060.0,6.44,0.0,1.0,0.085,0.8
Belgium,1,730,T. Courtois,True,Real Madrid,Spain,La Liga,32.0,2880.0,6.93,0.0,0.0,0.0,1.0
Belgium,1,162511,S. Lammens,True,Manchester United,England,Premier League,32.0,2880.0,7.01,0.0,0.0,0.0,1.0
Belgium,1,340151,M. Penders,True,Strasbourg,France,Ligue 1,33.0,2970.0,6.95,0.0,0.0,0.0,1.0
Belgium,1,2920,T. Castagne,True,Fulham,England,Premier League,30.0,1881.0,6.75,0.0,0.0,0.0,1.0
Belgium,1,162007,M. De Cuyper,True,Brighton,England,Premier League,30.0,1443.0,6.86,2.0,3.0,0.312,1.0
Belgium,1,162141,K. De Winter,True,AC Milan,Italy,Serie A,26.0,1805.0,6.88,1.0,1.0,0.1,1.0
Belgium,1,304228,Z. Debast,True,Sporting CP,Portugal,Primeira Liga,17.0,1183.0,7.12,0.0,2.0,0.152,0.8
Belgium,1,69,B. Mechele,True,Club Brugge KV,Belgium,Jupiler Pro League,39.0,3442.0,7.3,5.0,2.0,0.183,0.8
Belgium,1,264,T. Meunier,True,Lille,France,Ligue 1,25.0,1915.0,6.87,2.0,2.0,0.188,1.0
Belgium,1,312964,N. Ngoy,True,Lille,France,Ligue 1,29.0,2412.0,6.85,1.0,2.0,0.112,1.0
Belgium,1,375974,J. Seys,True,Club Brugge KV,Belgium,Jupiler Pro League,39.0,2977.0,6.81,2.0,5.0,0.212,0.8
Belgium,1,204043,A. Theate,True,Eintracht Frankfurt,Germany,Bundesliga,24.0,2143.0,6.8,1.0,0.0,0.042,1.0
Belgium,1,629,K. De Bruyne,True,Napoli,Italy,Serie A,18.0,1169.0,7.04,5.0,2.0,0.539,1.0
Belgium,1,162714,A. Onana,True,Aston Villa,England,Premier League,25.0,1788.0,7.03,2.0,0.0,0.101,1.0
Belgium,1,2120,N. Raskin,True,Rangers,Scotland,Premiership,33.0,2785.0,7.46,6.0,7.0,0.42,0.8
Belgium,1,1417,A. Saelemaekers,True,AC Milan,Italy,Serie A,35.0,2805.0,7.17,3.0,3.0,0.193,1.0
Belgium,1,2926,Y. Tielemans,True,Aston Villa,England,Premier League,25.0,1874.0,7.21,0.0,4.0,0.192,1.0
Belgium,1,335056,D. Moreira,True,Strasbourg,France,Ligue 1,27.0,2041.0,7.02,4.0,6.0,0.441,1.0
Belgium,1,78,H. Vanaken,True,Club Brugge KV,Belgium,Jupiler Pro League,39.0,3373.0,7.45,7.0,3.0,0.267,0.8
Belgium,1,20,A. Witsel,True,Girona,Spain,La Liga,32.0,2533.0,6.85,1.0,2.0,0.107,1.0
Belgium,1,1422,J. Doku,True,Manchester City,England,Premier League,30.0,1796.0,7.39,5.0,5.0,0.501,1.0
Belgium,1,340077,M. Fernandez-Pardo,True,Lille,France,Ligue 1,29.0,2379.0,7.0,8.0,5.0,0.492,1.0
Belgium,1,907,R. Lukaku,True,Napoli,Italy,Serie A,5.0,50.0,6.63,1.0,0.0,,1.0
Belgium,1,25458,D. Lukebakio,True,Benfica,Portugal,Primeira Liga,17.0,745.0,7.04,0.0,3.0,0.362,0.8
Belgium,1,147859,C. De Ketelaere,True,Atalanta,Italy,Serie A,31.0,2188.0,7.25,3.0,5.0,0.329,1.0
Belgium,1,1946,L. Trossard,True,Arsenal,England,Premier League,31.0,2006.0,6.96,6.0,6.0,0.538,1.0
Egypt,32,550469,M. Alaa,False,,,,,,,,,,
Egypt,32,16797,Mohamed El Shenawy,True,Al Ahly,Egypt,Premier League,15.0,1350.0,6.82,0.0,0.0,0.0,0.6
Egypt,32,269174,Mostafa Shobeir,True,Al Ahly,Egypt,Premier League,11.0,990.0,7.03,0.0,0.0,0.0,0.6
Egypt,32,16831,Al Mahdi Soliman,True,Zamalek SC,Egypt,Premier League,11.0,926.0,6.95,0.0,0.0,0.0,0.6
Egypt,32,269621,Hossam Abdelmaguid,True,Zamalek SC,Egypt,Premier League,25.0,2233.0,7.31,4.0,0.0,0.161,0.6
Egypt,32,196343,Mohamed Abdelmonem,True,Nice,France,Ligue 1,0.0,0.0,,0.0,0.0,,1.0
Egypt,32,2649,Ahmed Fatouh,True,Zamalek SC,Egypt,Premier League,17.0,910.0,7.01,1.0,3.0,0.396,0.6
Egypt,32,2656,Karim Hafez,True,Pyramids FC,Egypt,Premier League,18.0,1174.0,6.96,2.0,1.0,0.23,0.6
Egypt,32,2654,Mohamed Hany,True,Al Ahly,Egypt,Premier League,23.0,1963.0,7.06,0.0,5.0,0.229,0.6
Egypt,32,16804,Yasser Ibrahim,True,Al Ahly,Egypt,Premier League,18.0,1566.0,7.11,2.0,0.0,0.115,0.6
Egypt,32,16805,Rami Rabia,True,Al Ain,United-Arab-Emirates,Pro League,17.0,810.0,7.19,1.0,0.0,0.111,0.6
Egypt,32,550371,T. Alaa,True,Masr,Egypt,Premier League,12.0,860.0,6.73,0.0,1.0,0.105,0.6
Egypt,32,17269,Emam Ashour,True,Al Ahly,Egypt,Premier League,13.0,962.0,7.46,2.0,4.0,0.561,0.6
Egypt,32,190575,Marwan Attia,True,Al Ahly,Egypt,Premier League,21.0,1638.0,7.3,0.0,0.0,0.0,0.6
Egypt,32,2660,Nabil Emad Dunga,True,Al Najma,Saudi-Arabia,Pro League,12.0,914.0,6.81,0.0,0.0,0.0,0.8
Egypt,32,16813,Hamdi Fathy,True,Al Wakrah,Qatar,Stars League,18.0,772.0,7.26,1.0,0.0,0.117,0.6
Egypt,32,16841,Mohanad Lasheen,True,Pyramids FC,Egypt,Premier League,24.0,2009.0,7.21,0.0,2.0,0.09,0.6
Egypt,32,69196,Mahmoud Saber,True,Masr,Egypt,Premier League,26.0,1851.0,7.13,5.0,6.0,0.535,0.6
Egypt,32,395075,Mostafa Zico,True,Pyramids FC,Egypt,Premier League,22.0,1191.0,6.59,6.0,2.0,0.605,0.6
Egypt,32,2664,Trézéguet,True,Al Ahly,Egypt,Premier League,21.0,1688.0,7.04,11.0,0.0,0.586,0.6
Egypt,32,20844,H. Hassan,True,Oviedo,Spain,La Liga,37.0,1943.0,6.81,0.0,3.0,0.139,1.0
Egypt,32,16871,Ahmed Zizo,True,Al Ahly,Egypt,Premier League,20.0,1270.0,7.08,5.0,6.0,0.78,0.6
Egypt,32,550547,H. Abdelkarim,False,,,,,,,,,,
Egypt,32,70535,Ibrahim Adel,True,FC Nordsjaelland,Denmark,Superliga,11.0,629.0,6.83,3.0,1.0,0.572,0.6
Egypt,32,81573,Omar Marmoush,True,Manchester City,England,Premier League,21.0,734.0,6.7,3.0,3.0,0.736,1.0
Egypt,32,306,Mohamed Salah,True,Liverpool,England,Premier League,27.0,2148.0,6.93,7.0,7.0,0.587,1.0
Saudi Arabia,23,193288,Nawaf Al Aqidi,True,Al-Nassr,Saudi-Arabia,Pro League,11.0,960.0,6.86,0.0,1.0,0.094,0.8
Saudi Arabia,23,44449,Ahmed Al Kassar,True,Al-Qadisiyah FC,Saudi-Arabia,Pro League,3.0,205.0,6.9,0.0,0.0,0.0,0.8
Saudi Arabia,23,44411,Mohammed Al Owais,False,,,,,,,,,,
Saudi Arabia,23,44594,Saud Abdulhamid,True,Lens,France,Ligue 1,25.0,1356.0,6.99,2.0,4.0,0.398,1.0
Saudi Arabia,23,403087,Mohammed Abu Al Shamat,True,Al-Qadisiyah FC,Saudi-Arabia,Pro League,31.0,2497.0,7.3,3.0,8.0,0.396,0.8
Saudi Arabia,23,134995,Nawaf Boushal,True,Al-Nassr,Saudi-Arabia,Pro League,32.0,1895.0,6.96,0.0,6.0,0.285,0.8
Saudi Arabia,23,44475,Abdulelah Al Amri,True,Al-Nassr,Saudi-Arabia,Pro League,25.0,1802.0,7.08,2.0,2.0,0.2,0.8
Saudi Arabia,23,202381,Moteb Al Harbi,True,Al-Hilal Saudi FC,Saudi-Arabia,Pro League,30.0,1846.0,6.81,2.0,2.0,0.195,0.8
Saudi Arabia,23,44335,Hassan Kadesh,True,Al-Ittihad FC,Saudi-Arabia,Pro League,27.0,2275.0,6.76,1.0,0.0,0.04,0.8
Saudi Arabia,23,44507,Ali Lajami,True,Al-Hilal Saudi FC,Saudi-Arabia,Pro League,25.0,654.0,6.67,0.0,0.0,0.0,0.8
Saudi Arabia,23,44367,Ali Majrashi,True,Al-Ahli Jeddah,Saudi-Arabia,Pro League,27.0,2079.0,6.93,1.0,3.0,0.173,0.8
Saudi Arabia,23,44362,Hassan Tambakti,True,Al-Hilal Saudi FC,Saudi-Arabia,Pro League,29.0,2364.0,7.09,1.0,0.0,0.038,0.8
Saudi Arabia,23,543059,J. Thakri,False,,,,,,,,,,
Saudi Arabia,23,44339,Nasser Al Dawsari,True,Al-Hilal Saudi FC,Saudi-Arabia,Pro League,27.0,1638.0,6.87,0.0,1.0,0.055,0.8
Saudi Arabia,23,44349,Mohamed Kanno,True,Al-Hilal Saudi FC,Saudi-Arabia,Pro League,32.0,2095.0,7.17,5.0,3.0,0.344,0.8
Saudi Arabia,23,269172,Ziyad Al Johani,True,Al-Ahli Jeddah,Saudi-Arabia,Pro League,26.0,1532.0,6.68,0.0,1.0,0.059,0.8
