fixture_id,date,season,league_tag,neutral,team,team_id,opp,opp_id,is_home,corners,yellow,red,shots,sot,fouls,possession
1487923,2026-03-26,2024,WCQ_Europe,0,Czechia,770,Rep. Of Ireland,776,1,6.0,1.0,,12.0,3.0,25.0,58.0
1487923,2026-03-26,2024,WCQ_Europe,0,Rep. Of Ireland,776,Czechia,770,0,9.0,2.0,,10.0,3.0,14.0,42.0
1487922,2026-03-26,2024,WCQ_Europe,0,Türkiye,777,Romania,774,1,9.0,2.0,,16.0,2.0,7.0,68.0
1487922,2026-03-26,2024,WCQ_Europe,0,Romania,774,Türkiye,777,0,3.0,1.0,,6.0,0.0,12.0,32.0
1502468,2026-02-26,2026,Friendlies,0,Mexico,16,Iceland,18,1,8.0,1.0,,24.0,11.0,24.0,57.0
1502468,2026-02-26,2026,Friendlies,0,Iceland,18,Mexico,16,0,2.0,1.0,,4.0,2.0,4.0,43.0
1501811,2026-01-25,2026,Friendlies,0,Bolivia,2381,Mexico,16,1,4.0,1.0,1.0,13.0,4.0,13.0,47.0
1501811,2026-01-25,2026,Friendlies,0,Mexico,16,Bolivia,2381,0,4.0,5.0,0.0,3.0,2.0,3.0,53.0
1501810,2026-01-23,2026,Friendlies,0,Panama,11,Mexico,16,1,1.0,1.0,,4.0,1.0,4.0,28.0
1501810,2026-01-23,2026,Friendlies,0,Mexico,16,Panama,11,0,9.0,2.0,,9.0,3.0,9.0,72.0
1508003,2026-01-18,2025,AFCON,1,Senegal,13,Morocco,31,1,8.0,5.0,,14.0,7.0,25.0,50.0
1508003,2026-01-18,2025,AFCON,1,Morocco,31,Senegal,13,0,10.0,2.0,,20.0,3.0,17.0,50.0
1501808,2026-01-18,2026,Friendlies,0,Canada,5529,Guatemala,5161,1,12.0,2.0,,14.0,7.0,14.0,58.0
1501808,2026-01-18,2026,Friendlies,0,Guatemala,5161,Canada,5529,0,5.0,2.0,,6.0,3.0,6.0,42.0
1508002,2026-01-17,2025,AFCON,1,Egypt,32,Nigeria,19,1,2.0,0.0,,5.0,1.0,15.0,53.0
1508002,2026-01-17,2025,AFCON,1,Nigeria,19,Egypt,32,0,4.0,3.0,,4.0,4.0,16.0,47.0
1505617,2026-01-14,2025,AFCON,1,Nigeria,19,Morocco,31,1,1.0,2.0,,2.0,1.0,29.0,51.0
1505617,2026-01-14,2025,AFCON,1,Morocco,31,Nigeria,19,0,5.0,0.0,,16.0,5.0,22.0,49.0
1505616,2026-01-14,2025,AFCON,1,Senegal,13,Egypt,32,1,6.0,2.0,,12.0,4.0,10.0,63.0
1505616,2026-01-14,2025,AFCON,1,Egypt,32,Senegal,13,0,1.0,1.0,,3.0,1.0,11.0,37.0
1503402,2026-01-10,2025,AFCON,1,Egypt,32,Ivory Coast,1501,1,3.0,2.0,,6.0,4.0,10.0,29.0
1503402,2026-01-10,2025,AFCON,1,Ivory Coast,1501,Egypt,32,0,7.0,0.0,,13.0,4.0,15.0,71.0
1503401,2026-01-10,2025,AFCON,1,Algeria,1532,Nigeria,19,1,2.0,5.0,,3.0,0.0,23.0,43.0
1503401,2026-01-10,2025,AFCON,1,Nigeria,19,Algeria,1532,0,4.0,3.0,,13.0,5.0,14.0,57.0
1502467,2026-01-09,2025,AFCON,1,Cameroon,1530,Morocco,31,1,4.0,2.0,,5.0,0.0,19.0,59.0
1502467,2026-01-09,2025,AFCON,1,Morocco,31,Cameroon,1530,0,7.0,2.0,,9.0,3.0,24.0,41.0
1502450,2026-01-09,2025,AFCON,1,Mali,1500,Senegal,13,1,5.0,3.0,1.0,8.0,2.0,8.0,35.0
1502450,2026-01-09,2025,AFCON,1,Senegal,13,Mali,1500,0,7.0,5.0,0.0,19.0,8.0,14.0,65.0
1501841,2026-01-06,2025,AFCON,1,Ivory Coast,1501,Burkina Faso,1502,1,5.0,2.0,,21.0,4.0,20.0,58.0
1501841,2026-01-06,2025,AFCON,1,Burkina Faso,1502,Ivory Coast,1501,0,2.0,1.0,,8.0,2.0,17.0,42.0
1501840,2026-01-06,2025,AFCON,1,Algeria,1532,Congo DR,1508,1,4.0,3.0,,12.0,6.0,17.0,57.0
1501840,2026-01-06,2025,AFCON,1,Congo DR,1508,Algeria,1532,0,6.0,2.0,,6.0,2.0,24.0,43.0
1501838,2026-01-05,2025,AFCON,1,Egypt,32,Benin,1516,1,5.0,4.0,,12.0,7.0,15.0,55.0
1501838,2026-01-05,2025,AFCON,1,Benin,1516,Egypt,32,0,5.0,4.0,,8.0,3.0,19.0,45.0
1501837,2026-01-04,2025,AFCON,1,South Africa,1531,Cameroon,1530,1,6.0,5.0,,18.0,4.0,14.0,66.0
1501837,2026-01-04,2025,AFCON,1,Cameroon,1530,South Africa,1531,0,3.0,2.0,,10.0,4.0,13.0,34.0
1501836,2026-01-04,2025,AFCON,1,Morocco,31,Tanzania,1489,1,4.0,1.0,,12.0,4.0,12.0,71.0
1501836,2026-01-04,2025,AFCON,1,Tanzania,1489,Morocco,31,0,0.0,5.0,,4.0,1.0,19.0,29.0
1501835,2026-01-03,2025,AFCON,1,Mali,1500,Tunisia,28,1,4.0,4.0,1.0,8.0,1.0,12.0,28.0
1501835,2026-01-03,2025,AFCON,1,Tunisia,28,Mali,1500,0,11.0,6.0,0.0,13.0,4.0,29.0,72.0
1501834,2026-01-03,2025,AFCON,1,Senegal,13,Sudan,1510,1,7.0,2.0,,14.0,9.0,22.0,67.0
1501834,2026-01-03,2025,AFCON,1,Sudan,1510,Senegal,13,0,4.0,2.0,,9.0,3.0,17.0,33.0
1347273,2025-12-31,2025,AFCON,1,Gabon,1503,Ivory Coast,1501,1,2.0,1.0,,9.0,3.0,15.0,33.0
1347273,2025-12-31,2025,AFCON,1,Ivory Coast,1501,Gabon,1503,0,8.0,2.0,,21.0,5.0,19.0,67.0
1347271,2025-12-31,2025,AFCON,1,Equatorial Guinea,1521,Algeria,1532,1,4.0,4.0,,9.0,3.0,13.0,45.0
1347271,2025-12-31,2025,AFCON,1,Algeria,1532,Equatorial Guinea,1521,0,5.0,1.0,,16.0,6.0,15.0,55.0
1347269,2025-12-30,2025,AFCON,1,Benin,1516,Senegal,13,1,4.0,4.0,0.0,6.0,4.0,20.0,49.0
1347269,2025-12-30,2025,AFCON,1,Senegal,13,Benin,1516,0,4.0,1.0,1.0,10.0,6.0,19.0,51.0
1347270,2025-12-30,2025,AFCON,1,Botswana,1520,Congo DR,1508,1,0.0,,,6.0,1.0,6.0,45.0
1347270,2025-12-30,2025,AFCON,1,Congo DR,1508,Botswana,1520,0,3.0,,,28.0,6.0,16.0,55.0
1347268,2025-12-30,2025,AFCON,1,Tanzania,1489,Tunisia,28,1,2.0,3.0,,6.0,2.0,9.0,36.0
1347268,2025-12-30,2025,AFCON,1,Tunisia,28,Tanzania,1489,0,2.0,1.0,,6.0,2.0,14.0,64.0
1347263,2025-12-29,2025,AFCON,1,Zambia,1507,Morocco,31,1,1.0,4.0,,5.0,0.0,23.0,43.0
1347263,2025-12-29,2025,AFCON,1,Morocco,31,Zambia,1507,0,5.0,1.0,,19.0,9.0,12.0,57.0
1347265,2025-12-29,2025,AFCON,1,Angola,1529,Egypt,32,1,4.0,1.0,,16.0,4.0,15.0,44.0
1347265,2025-12-29,2025,AFCON,1,Egypt,32,Angola,1529,0,2.0,2.0,,5.0,2.0,11.0,56.0
1347266,2025-12-29,2025,AFCON,1,Zimbabwe,1522,South Africa,1531,1,3.0,1.0,,10.0,3.0,14.0,34.0
1347266,2025-12-29,2025,AFCON,1,South Africa,1531,Zimbabwe,1522,0,3.0,1.0,,16.0,9.0,11.0,66.0
1347261,2025-12-28,2025,AFCON,1,Ivory Coast,1501,Cameroon,1530,1,7.0,2.0,,13.0,2.0,18.0,51.0
1347261,2025-12-28,2025,AFCON,1,Cameroon,1530,Ivory Coast,1501,0,3.0,2.0,,12.0,2.0,15.0,49.0
1347259,2025-12-28,2025,AFCON,1,Algeria,1532,Burkina Faso,1502,1,2.0,2.0,,10.0,5.0,24.0,49.0
1347259,2025-12-28,2025,AFCON,1,Burkina Faso,1502,Algeria,1532,0,6.0,3.0,,14.0,2.0,19.0,51.0
1347255,2025-12-27,2025,AFCON,1,Nigeria,19,Tunisia,28,1,4.0,3.0,,15.0,5.0,18.0,59.0
1347255,2025-12-27,2025,AFCON,1,Tunisia,28,Nigeria,19,0,6.0,0.0,,8.0,2.0,15.0,41.0
1347257,2025-12-27,2025,AFCON,1,Senegal,13,Congo DR,1508,1,5.0,1.0,,11.0,3.0,18.0,64.0
1347257,2025-12-27,2025,AFCON,1,Congo DR,1508,Senegal,13,0,2.0,0.0,,7.0,3.0,12.0,36.0
1347251,2025-12-26,2025,AFCON,1,Morocco,31,Mali,1500,1,6.0,1.0,,15.0,4.0,15.0,62.0
1347251,2025-12-26,2025,AFCON,1,Mali,1500,Morocco,31,0,0.0,8.0,,5.0,1.0,22.0,38.0
1347253,2025-12-26,2025,AFCON,1,Egypt,32,South Africa,1531,1,4.0,2.0,1.0,6.0,3.0,10.0,36.0
1347253,2025-12-26,2025,AFCON,1,South Africa,1531,Egypt,32,0,7.0,3.0,0.0,18.0,6.0,9.0,64.0
1347249,2025-12-24,2025,AFCON,1,Ivory Coast,1501,Mozambique,1512,1,9.0,1.0,,15.0,5.0,17.0,54.0
1347249,2025-12-24,2025,AFCON,1,Mozambique,1512,Ivory Coast,1501,0,3.0,2.0,,4.0,2.0,7.0,46.0
1347247,2025-12-24,2025,AFCON,1,Algeria,1532,Sudan,1510,1,11.0,0.0,0.0,14.0,7.0,16.0,58.0
1347247,2025-12-24,2025,AFCON,1,Sudan,1510,Algeria,1532,0,1.0,3.0,1.0,5.0,2.0,9.0,42.0
1347244,2025-12-23,2025,AFCON,1,Tunisia,28,Uganda,1519,1,8.0,1.0,,15.0,6.0,15.0,49.0
1347244,2025-12-23,2025,AFCON,1,Uganda,1519,Tunisia,28,0,2.0,2.0,,9.0,1.0,15.0,51.0
1347245,2025-12-23,2025,AFCON,1,Senegal,13,Botswana,1520,1,7.0,1.0,,28.0,17.0,16.0,68.0
1347245,2025-12-23,2025,AFCON,1,Botswana,1520,Senegal,13,0,2.0,2.0,,4.0,0.0,7.0,32.0
1347246,2025-12-23,2025,AFCON,1,Congo DR,1508,Benin,1516,1,5.0,3.0,,11.0,3.0,16.0,40.0
1347246,2025-12-23,2025,AFCON,1,Benin,1516,Congo DR,1508,0,5.0,3.0,,12.0,2.0,11.0,60.0
1347241,2025-12-22,2025,AFCON,1,Egypt,32,Zimbabwe,1522,1,8.0,2.0,,35.0,11.0,13.0,78.0
1347241,2025-12-22,2025,AFCON,1,Zimbabwe,1522,Egypt,32,0,3.0,2.0,,8.0,3.0,15.0,22.0
1347242,2025-12-22,2025,AFCON,1,South Africa,1531,Angola,1529,1,1.0,2.0,,10.0,4.0,17.0,58.0
1347242,2025-12-22,2025,AFCON,1,Angola,1529,South Africa,1531,0,9.0,2.0,,10.0,4.0,23.0,42.0
1347239,2025-12-21,2025,AFCON,1,Morocco,31,Comoros,1524,1,5.0,3.0,,16.0,7.0,10.0,70.0
1347239,2025-12-21,2025,AFCON,1,Comoros,1524,Morocco,31,0,0.0,1.0,,4.0,2.0,12.0,30.0
1491701,2025-12-16,2025,Friendlies,0,Egypt,32,Nigeria,19,1,3.0,0.0,0.0,,3.0,14.0,0.0
1491701,2025-12-16,2025,Friendlies,0,Nigeria,19,Egypt,32,0,4.0,2.0,0.0,,1.0,17.0,0.0
1491700,2025-12-16,2025,Friendlies,0,Congo DR,1508,Zambia,1507,1,9.0,0.0,0.0,,,5.0,51.0
1491700,2025-12-16,2025,Friendlies,0,Zambia,1507,Congo DR,1508,0,6.0,0.0,0.0,,,14.0,49.0
1469294,2025-11-19,2025,Friendlies,0,Ecuador,2382,New Zealand,4673,1,8.0,1.0,,24.0,8.0,24.0,72.0
1469294,2025-11-19,2025,Friendlies,0,New Zealand,4673,Ecuador,2382,0,3.0,0.0,,10.0,2.0,10.0,28.0
1472256,2025-11-19,2025,Friendlies,0,Mexico,16,Paraguay,2380,1,3.0,3.0,,9.0,4.0,9.0,73.0
1472256,2025-11-19,2025,Friendlies,0,Paraguay,2380,Mexico,16,0,3.0,1.0,,14.0,7.0,14.0,27.0
1485025,2025-11-19,2025,Friendlies,0,Colombia,8,Australia,20,1,3.0,2.0,,16.0,8.0,16.0,66.0
1485025,2025-11-19,2025,Friendlies,0,Australia,20,Colombia,8,0,0.0,2.0,,2.0,1.0,2.0,34.0
1397472,2025-11-19,2026,WCQ_CONCACAF,0,Haiti,2386,Nicaragua,5164,1,3.0,4.0,,9.0,4.0,20.0,51.0
1397472,2025-11-19,2026,WCQ_CONCACAF,0,Nicaragua,5164,Haiti,2386,0,4.0,3.0,,9.0,3.0,13.0,49.0
1453336,2025-11-19,2026,WCQ_CONCACAF,0,Jamaica,2385,Curaçao,5530,1,3.0,4.0,1.0,13.0,1.0,17.0,60.0
1453336,2025-11-19,2026,WCQ_CONCACAF,0,Curaçao,5530,Jamaica,2385,0,3.0,2.0,0.0,16.0,4.0,19.0,40.0
1397467,2025-11-19,2026,WCQ_CONCACAF,0,Panama,11,El Salvador,5159,1,4.0,1.0,,21.0,10.0,22.0,70.0
1397467,2025-11-19,2026,WCQ_CONCACAF,0,El Salvador,5159,Panama,11,0,1.0,2.0,,6.0,1.0,17.0,30.0
1457379,2025-11-19,2025,Friendlies,0,USA,2384,Uruguay,7,1,7.0,2.0,0.0,10.0,7.0,0.0,48.0
1457379,2025-11-19,2025,Friendlies,0,Uruguay,7,USA,2384,0,5.0,2.0,1.0,9.0,2.0,0.0,52.0
1323373,2025-11-18,2024,WCQ_Europe,0,Belgium,1,Liechtenstein,1107,1,15.0,0.0,,23.0,13.0,9.0,81.0
1323373,2025-11-18,2024,WCQ_Europe,0,Liechtenstein,1107,Belgium,1,0,0.0,1.0,,2.0,1.0,10.0,19.0
1323368,2025-11-18,2024,WCQ_Europe,0,Sweden,5,Slovenia,1091,1,6.0,2.0,,11.0,2.0,6.0,61.0
1323368,2025-11-18,2024,WCQ_Europe,0,Slovenia,1091,Sweden,5,0,7.0,1.0,,17.0,3.0,11.0,39.0
1366326,2025-11-18,2024,WCQ_Europe,0,Spain,9,Türkiye,777,1,6.0,1.0,,21.0,9.0,5.0,73.0
1366326,2025-11-18,2024,WCQ_Europe,0,Türkiye,777,Spain,9,0,3.0,5.0,,13.0,7.0,8.0,27.0
1323371,2025-11-18,2024,WCQ_Europe,0,Austria,775,Bosnia & Herzegovina,1113,1,4.0,1.0,,10.0,3.0,8.0,70.0
1323371,2025-11-18,2024,WCQ_Europe,0,Bosnia & Herzegovina,1113,Austria,775,0,2.0,2.0,,8.0,1.0,9.0,30.0
1366325,2025-11-18,2024,WCQ_Europe,0,Scotland,1108,Denmark,21,1,2.0,1.0,0.0,10.0,5.0,15.0,30.0
1366325,2025-11-18,2024,WCQ_Europe,0,Denmark,21,Scotland,1108,0,9.0,3.0,1.0,18.0,3.0,12.0,70.0
1323367,2025-11-18,2024,WCQ_Europe,0,Kosovo,1111,Switzerland,15,1,3.0,2.0,,11.0,4.0,9.0,47.0
1323367,2025-11-18,2024,WCQ_Europe,0,Switzerland,15,Kosovo,1111,0,1.0,0.0,,6.0,3.0,9.0,53.0
1485023,2025-11-18,2025,Friendlies,0,Brazil,6,Tunisia,28,1,7.0,1.0,,22.0,3.0,22.0,73.0
1485023,2025-11-18,2025,Friendlies,0,Tunisia,28,Brazil,6,0,1.0,1.0,,7.0,2.0,7.0,27.0
1486560,2025-11-18,2025,Friendlies,0,Morocco,31,Uganda,1519,1,5.0,0.0,,23.0,11.0,23.0,63.0
1486560,2025-11-18,2025,Friendlies,0,Uganda,1519,Morocco,31,0,0.0,2.0,,2.0,1.0,2.0,37.0
1485018,2025-11-18,2025,Friendlies,0,Jordan,1548,Mali,1500,1,3.0,1.0,0.0,,6.0,5.0,0.0
1485018,2025-11-18,2025,Friendlies,0,Mali,1500,Jordan,1548,0,6.0,1.0,0.0,,5.0,13.0,0.0
1486559,2025-11-18,2025,Friendlies,0,Saudi Arabia,23,Algeria,1532,1,,,,0.0,0.0,0.0,
1486559,2025-11-18,2025,Friendlies,0,Algeria,1532,Saudi Arabia,23,0,,,,0.0,0.0,0.0,
1481800,2025-11-18,2026,WCQ_Asia,0,Iraq,1567,United Arab Emirates,1563,1,4.0,1.0,,10.0,2.0,8.0,50.0
1481800,2025-11-18,2026,WCQ_Asia,0,United Arab Emirates,1563,Iraq,1567,0,3.0,4.0,,13.0,4.0,12.0,50.0
1486550,2025-11-18,2025,Friendlies,0,Oman,1552,Ivory Coast,1501,1,0.0,0.0,0.0,,0.0,0.0,0.0
1486550,2025-11-18,2025,Friendlies,0,Ivory Coast,1501,Oman,1552,0,0.0,0.0,0.0,,0.0,1.0,0.0
1485019,2025-11-18,2025,Friendlies,0,South Korea,17,Ghana,1504,1,5.0,1.0,,7.0,4.0,7.0,56.0
1485019,2025-11-18,2025,Friendlies,0,Ghana,1504,South Korea,17,0,2.0,1.0,,8.0,1.0,8.0,44.0
1469293,2025-11-18,2025,Friendlies,0,Japan,12,Bolivia,2381,1,1.0,2.0,,8.0,6.0,8.0,53.0
1469293,2025-11-18,2025,Friendlies,0,Bolivia,2381,Japan,12,0,2.0,1.0,,12.0,0.0,12.0,47.0
1366323,2025-11-17,2024,WCQ_Europe,0,Netherlands,1118,Lithuania,1097,1,5.0,0.0,,20.0,8.0,10.0,69.0
1366323,2025-11-17,2024,WCQ_Europe,0,Lithuania,1097,Netherlands,1118,0,3.0,2.0,,9.0,1.0,10.0,31.0
1366324,2025-11-17,2024,WCQ_Europe,0,Montenegro,1109,Croatia,3,1,5.0,3.0,,13.0,5.0,17.0,37.0
1366324,2025-11-17,2024,WCQ_Europe,0,Croatia,3,Montenegro,1109,0,3.0,1.0,,17.0,7.0,16.0,63.0
1323366,2025-11-17,2024,WCQ_Europe,0,Czechia,770,Gibraltar,1093,1,12.0,0.0,,25.0,10.0,9.0,73.0
1323366,2025-11-17,2024,WCQ_Europe,0,Gibraltar,1093,Czechia,770,0,1.0,1.0,,0.0,0.0,9.0,27.0
1366322,2025-11-17,2024,WCQ_Europe,0,Germany,25,Slovakia,773,1,8.0,1.0,,22.0,10.0,11.0,72.0
1366322,2025-11-17,2024,WCQ_Europe,0,Slovakia,773,Germany,25,0,3.0,0.0,,6.0,2.0,3.0,28.0
1486542,2025-11-17,2025,Friendlies,0,Qatar,1569,Zimbabwe,1522,1,6.0,0.0,,8.0,5.0,8.0,69.0
1486542,2025-11-17,2025,Friendlies,0,Zimbabwe,1522,Qatar,1569,0,6.0,1.0,,7.0,3.0,7.0,31.0
1366321,2025-11-16,2024,WCQ_Europe,0,Italy,768,Norway,1090,1,6.0,3.0,,15.0,4.0,15.0,58.0
1366321,2025-11-16,2024,WCQ_Europe,0,Norway,1090,Italy,768,0,2.0,2.0,,13.0,5.0,8.0,42.0
1486230,2025-11-16,2023,WCQ_Africa,0,Nigeria,19,Congo DR,1508,1,,0.0,0.0,,,,
1486230,2025-11-16,2023,WCQ_Africa,0,Congo DR,1508,Nigeria,19,0,,0.0,0.0,,,,
1323361,2025-11-16,2024,WCQ_Europe,0,Albania,778,England,10,1,5.0,1.0,,6.0,3.0,9.0,30.0
1323361,2025-11-16,2024,WCQ_Europe,0,England,10,Albania,778,0,5.0,2.0,,14.0,7.0,10.0,70.0
1366320,2025-11-16,2024,WCQ_Europe,0,Azerbaijan,1096,France,2,1,1.0,2.0,,2.0,1.0,10.0,26.0
1366320,2025-11-16,2024,WCQ_Europe,0,France,2,Azerbaijan,1096,0,8.0,0.0,,17.0,4.0,12.0,74.0
1366319,2025-11-16,2024,WCQ_Europe,0,Portugal,27,Armenia,1094,1,7.0,0.0,,34.0,15.0,7.0,76.0
1366319,2025-11-16,2024,WCQ_Europe,0,Armenia,1094,Portugal,27,0,1.0,1.0,,4.0,2.0,10.0,24.0
1469292,2025-11-16,2025,Friendlies,0,Mexico,16,Uruguay,7,1,,3.0,,10.0,3.0,10.0,53.0
1469292,2025-11-16,2025,Friendlies,0,Uruguay,7,Mexico,16,0,,6.0,,3.0,2.0,3.0,47.0
1469291,2025-11-16,2025,Friendlies,0,Colombia,8,New Zealand,4673,1,7.0,0.0,,22.0,8.0,22.0,64.0
1469291,2025-11-16,2025,Friendlies,0,New Zealand,4673,Colombia,8,0,7.0,1.0,,10.0,3.0,10.0,36.0
1457378,2025-11-15,2025,Friendlies,0,USA,2384,Paraguay,2380,1,5.0,2.0,,8.0,3.0,8.0,55.0
1457378,2025-11-15,2025,Friendlies,0,Paraguay,2380,USA,2384,0,8.0,2.0,,7.0,3.0,7.0,45.0
1323357,2025-11-15,2024,WCQ_Europe,0,Greece,1117,Scotland,1108,1,6.0,2.0,1.0,18.0,10.0,9.0,49.0
1323357,2025-11-15,2024,WCQ_Europe,0,Scotland,1108,Greece,1117,0,8.0,3.0,0.0,12.0,6.0,14.0,51.0
1323358,2025-11-15,2024,WCQ_Europe,0,Bosnia & Herzegovina,1113,Romania,774,1,4.0,5.0,0.0,16.0,4.0,15.0,59.0
1323358,2025-11-15,2024,WCQ_Europe,0,Romania,774,Bosnia & Herzegovina,1113,0,1.0,2.0,1.0,9.0,3.0,16.0,41.0
1323356,2025-11-15,2024,WCQ_Europe,0,Switzerland,15,Sweden,5,1,4.0,1.0,,9.0,7.0,13.0,59.0
1323356,2025-11-15,2024,WCQ_Europe,0,Sweden,5,Switzerland,15,0,3.0,4.0,,6.0,3.0,18.0,41.0
1323353,2025-11-15,2024,WCQ_Europe,0,Cyprus,1106,Austria,775,1,6.0,2.0,,4.0,0.0,13.0,37.0
1323353,2025-11-15,2024,WCQ_Europe,0,Austria,775,Cyprus,1106,0,3.0,0.0,,12.0,6.0,15.0,63.0
1366317,2025-11-15,2024,WCQ_Europe,0,Georgia,1104,Spain,9,1,4.0,0.0,,6.0,2.0,9.0,39.0
1366317,2025-11-15,2024,WCQ_Europe,0,Spain,9,Georgia,1104,0,6.0,1.0,,14.0,7.0,9.0,61.0
1323352,2025-11-15,2024,WCQ_Europe,0,Türkiye,777,Bulgaria,1103,1,9.0,3.0,,19.0,6.0,11.0,67.0
1323352,2025-11-15,2024,WCQ_Europe,0,Bulgaria,1103,Türkiye,777,0,6.0,1.0,,9.0,2.0,12.0,33.0
1485012,2025-11-15,2025,Friendlies,0,Brazil,6,Senegal,13,1,7.0,1.0,,14.0,6.0,14.0,47.0
1485012,2025-11-15,2025,Friendlies,0,Senegal,13,Brazil,6,0,7.0,4.0,,11.0,1.0,11.0,53.0
1323351,2025-11-15,2024,WCQ_Europe,0,Kazakhstan,1095,Belgium,1,1,5.0,4.0,1.0,9.0,3.0,17.0,23.0
1323351,2025-11-15,2024,WCQ_Europe,0,Belgium,1,Kazakhstan,1095,0,12.0,1.0,0.0,20.0,8.0,5.0,77.0
1485007,2025-11-15,2025,Friendlies,0,South Africa,1531,Zambia,1507,1,1.0,1.0,,14.0,6.0,14.0,67.0
1485007,2025-11-15,2025,Friendlies,0,Zambia,1507,South Africa,1531,0,7.0,1.0,,5.0,1.0,5.0,33.0
1485010,2025-11-15,2025,Friendlies,0,Venezuela,2379,Australia,20,1,5.0,1.0,,10.0,5.0,10.0,66.0
1485010,2025-11-15,2025,Friendlies,0,Australia,20,Venezuela,2379,0,4.0,1.0,,9.0,4.0,9.0,34.0
1366316,2025-11-14,2024,WCQ_Europe,0,Croatia,3,Faroe Islands,1098,1,11.0,0.0,,20.0,4.0,9.0,81.0
1366316,2025-11-14,2024,WCQ_Europe,0,Faroe Islands,1098,Croatia,3,0,2.0,2.0,,4.0,4.0,11.0,19.0
1366315,2025-11-14,2024,WCQ_Europe,0,Poland,24,Netherlands,1118,1,2.0,2.0,,12.0,5.0,10.0,40.0
1366315,2025-11-14,2024,WCQ_Europe,0,Netherlands,1118,Poland,24,0,3.0,1.0,,8.0,3.0,14.0,60.0
1366314,2025-11-14,2024,WCQ_Europe,0,Luxembourg,1102,Germany,25,1,4.0,3.0,,7.0,1.0,11.0,35.0
1366314,2025-11-14,2024,WCQ_Europe,0,Germany,25,Luxembourg,1102,0,4.0,2.0,,14.0,7.0,10.0,65.0
1486407,2025-11-14,2025,Friendlies,0,Morocco,31,Mozambique,1512,1,10.0,,,18.0,5.0,18.0,66.0
1486407,2025-11-14,2025,Friendlies,0,Mozambique,1512,Morocco,31,0,0.0,,,3.0,0.0,3.0,34.0
1485004,2025-11-14,2025,Friendlies,0,Angola,1529,Argentina,26,1,5.0,1.0,,7.0,2.0,7.0,34.0
1485004,2025-11-14,2025,Friendlies,0,Argentina,26,Angola,1529,0,6.0,1.0,,8.0,3.0,8.0,66.0
1469290,2025-11-14,2025,Friendlies,0,South Korea,17,Bolivia,2381,1,8.0,2.0,,12.0,5.0,12.0,59.0
1469290,2025-11-14,2025,Friendlies,0,Bolivia,2381,South Korea,17,0,5.0,2.0,,6.0,4.0,6.0,41.0
1485003,2025-11-14,2025,Friendlies,0,Japan,12,Ghana,1504,1,4.0,,,14.0,5.0,14.0,51.0
1485003,2025-11-14,2025,Friendlies,0,Ghana,1504,Japan,12,0,1.0,,,7.0,2.0,7.0,49.0
1446018,2025-11-14,2026,WCQ_CONCACAF,0,Guatemala,5161,Panama,11,1,9.0,0.0,,24.0,8.0,11.0,62.0
1446018,2025-11-14,2026,WCQ_CONCACAF,0,Panama,11,Guatemala,5161,0,2.0,2.0,,10.0,5.0,10.0,38.0
1446022,2025-11-14,2026,WCQ_CONCACAF,0,Haiti,2386,Costa Rica,29,1,1.0,2.0,,9.0,3.0,20.0,47.0
1446022,2025-11-14,2026,WCQ_CONCACAF,0,Costa Rica,29,Haiti,2386,0,7.0,1.0,,14.0,6.0,12.0,53.0
1457377,2025-11-14,2025,Friendlies,0,Canada,5529,Ecuador,2382,1,4.0,1.0,1.0,4.0,1.0,4.0,24.0
1457377,2025-11-14,2025,Friendlies,0,Ecuador,2382,Canada,5529,0,2.0,3.0,0.0,4.0,0.0,4.0,76.0
1446020,2025-11-14,2026,WCQ_CONCACAF,0,Bermuda,5158,Curaçao,5530,1,3.0,5.0,,5.0,1.0,20.0,31.0
1446020,2025-11-14,2026,WCQ_CONCACAF,0,Curaçao,5530,Bermuda,5158,0,7.0,1.0,,27.0,15.0,8.0,69.0
1366312,2025-11-13,2024,WCQ_Europe,0,Rep. Of Ireland,776,Portugal,27,1,5.0,3.0,0.0,14.0,3.0,5.0,23.0
1366312,2025-11-13,2024,WCQ_Europe,0,Portugal,27,Rep. Of Ireland,776,0,9.0,2.0,1.0,27.0,5.0,6.0,77.0
1323347,2025-11-13,2024,WCQ_Europe,0,England,10,Serbia,14,1,6.0,0.0,,19.0,6.0,13.0,70.0
1323347,2025-11-13,2024,WCQ_Europe,0,Serbia,14,England,10,0,5.0,1.0,,7.0,1.0,10.0,30.0
1366311,2025-11-13,2024,WCQ_Europe,0,France,2,Ukraine,772,1,7.0,1.0,,25.0,10.0,9.0,71.0
1366311,2025-11-13,2024,WCQ_Europe,0,Ukraine,772,France,2,0,0.0,2.0,,1.0,0.0,10.0,29.0
1483272,2025-11-13,2023,WCQ_Africa,0,Cameroon,1530,Congo DR,1508,1,,3.0,0.0,,,,
1483272,2025-11-13,2023,WCQ_Africa,0,Congo DR,1508,Cameroon,1530,0,,1.0,0.0,,,,
1323345,2025-11-13,2024,WCQ_Europe,0,Norway,1090,Estonia,1101,1,8.0,,,18.0,7.0,9.0,68.0
1323345,2025-11-13,2024,WCQ_Europe,0,Estonia,1101,Norway,1090,0,0.0,,,6.0,3.0,17.0,32.0
1450867,2025-11-13,2025,Friendlies,0,Czechia,770,San Marino,1115,1,6.0,3.0,0.0,,1.0,15.0,74.0
