fixture_id,player_id,player_name,team,position,referee_name,p_original,p_adjusted_pre_fixture,p_adjusted_leave_one_out,act_card,adjustment_direction_pre_fixture,adjustment_direction_leave_one_out,confidence,reason
1489410,16367,W. Pacho,Ecuador,DEF,"Tori Penso, USA",0.1163,0.1163,0.1183,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,16360,A. Franco,Ecuador,DEF,"Tori Penso, USA",0.1242,0.1199,0.1264,1,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,25414,J. Yeboah,Ecuador,MID,"Tori Penso, USA",0.1682,0.1674,0.1703,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,127817,P. Hincapié,Ecuador,DEF,"Tori Penso, USA",0.1345,0.1345,0.1369,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,2583,A. Preciado,Ecuador,DEF,"Tori Penso, USA",0.0507,0.0507,0.0516,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,116117,M. Caicedo,Ecuador,MID,"Tori Penso, USA",0.4552,0.4689,0.4768,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,35533,E. Valencia,Ecuador,FWD,"Tori Penso, USA",0.2825,0.2698,0.2691,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,63964,F. Torres,Ecuador,DEF,"Tori Penso, USA",0.0574,0.0574,0.0584,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,406303,K. Páez,Ecuador,MID,"Tori Penso, USA",0.2431,0.2504,0.2546,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,354027,J. Ordoñez,Ecuador,DEF,"Tori Penso, USA",0.1749,0.1749,0.1753,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,280695,A. Minda,Ecuador,FWD,"Tori Penso, USA",0.0803,0.0767,0.0781,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,502,J. Kimmich,Germany,DEF,"Tori Penso, USA",0.0667,0.0645,0.0645,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,972,J. Tah,Germany,DEF,"Tori Penso, USA",0.3278,0.3171,0.3106,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,203224,F. Wirtz,Germany,MID,"Tori Penso, USA",0.2262,0.229,0.2256,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,2285,A. Rüdiger,Germany,DEF,"Tori Penso, USA",0.3099,0.3045,0.2998,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,181812,J. Musiala,Germany,MID,"Tori Penso, USA",0.0362,0.0354,0.0367,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,978,K. Havertz,Germany,FWD,"Tori Penso, USA",0.0413,0.0379,0.0393,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,25158,D. Raum,Germany,DEF,"Tori Penso, USA",0.2652,0.2606,0.2606,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,702,O. Baumann,Germany,GK,"Tori Penso, USA",0.0445,0.0437,0.0437,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489410,26243,N. Schlotterbeck,Germany,DEF,"Tori Penso, USA",0.3622,0.3432,0.3432,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,511,L. Goretzka,Germany,MID,"Tori Penso, USA",0.1466,0.1484,0.1484,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489410,644,L. Sané,Germany,MID,"Tori Penso, USA",0.0538,0.0537,0.0526,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,309763,L. Comenencia,Curaçao,MID,"Glenn Nyberg, Sweden",0.1221,0.1322,0.1322,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,163220,J. Antonisse,Curaçao,FWD,"Glenn Nyberg, Sweden",0.4484,0.4428,0.4428,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,706,J. Brenet,Curaçao,DEF,"Glenn Nyberg, Sweden",0.0439,0.0447,0.0447,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,36857,J. Gaari,Curaçao,DEF,"Glenn Nyberg, Sweden",0.16,0.1628,0.1628,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,195067,J. Margaritha,Curaçao,FWD,"Glenn Nyberg, Sweden",0.0498,0.0492,0.0492,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,19047,J. Bacuna,Curaçao,MID,"Glenn Nyberg, Sweden",0.2733,0.2863,0.2863,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,41627,K. Gorré,Curaçao,FWD,"Glenn Nyberg, Sweden",0.0568,0.0561,0.0561,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,221,E. Room,Curaçao,GK,"Glenn Nyberg, Sweden",0.059,0.06,0.06,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489409,36970,S. Floranus,Curaçao,DEF,"Glenn Nyberg, Sweden",0.2244,0.2283,0.2283,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,37066,R. van Eijma,Curaçao,DEF,"Glenn Nyberg, Sweden",0.1435,0.146,0.146,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,18997,L. Bacuna,Curaçao,MID,"Glenn Nyberg, Sweden",0.1454,0.1523,0.1523,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,1807,E. Ndicka,Ivory Coast,DEF,"Glenn Nyberg, Sweden",0.2399,0.2399,0.2399,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,1642,F. Kessié,Ivory Coast,MID,"Glenn Nyberg, Sweden",0.1261,0.1343,0.1343,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,354753,O. Diomande,Ivory Coast,DEF,"Glenn Nyberg, Sweden",0.1398,0.1398,0.1398,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,135068,E. Agbadou,Ivory Coast,DEF,"Glenn Nyberg, Sweden",0.1634,0.1634,0.1634,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,22002,G. Konan,Ivory Coast,DEF,"Glenn Nyberg, Sweden",0.0548,0.0548,0.054,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,334429,O. Diakité,Ivory Coast,FWD,"Glenn Nyberg, Sweden",0.3959,0.384,0.384,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,64190,Y. Fofana,Ivory Coast,GK,"Glenn Nyberg, Sweden",0.0485,0.0485,0.0485,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489409,30807,S. Fofana,Ivory Coast,MID,"Glenn Nyberg, Sweden",0.0573,0.059,0.059,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,137303,E. Guessand,Ivory Coast,FWD,"Glenn Nyberg, Sweden",0.0585,0.0567,0.0567,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,161747,G. Doué,Ivory Coast,DEF,"Glenn Nyberg, Sweden",0.0535,0.0535,0.0535,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489409,22149,I. Sangaré,Ivory Coast,MID,"Glenn Nyberg, Sweden",0.3798,0.3855,0.3855,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,1640,H. Çalhanoğlu,Türkiye,MID,M. Ghorbal,0.1601,0.1649,0.1649,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,61837,A. Bardakcı,Türkiye,DEF,M. Ghorbal,0.2451,0.2414,0.2414,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,291964,A. Güler,Türkiye,FWD,M. Ghorbal,0.1577,0.153,0.153,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,142959,K. Aktürkoğlu,Türkiye,FWD,M. Ghorbal,0.2084,0.1949,0.1949,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,339883,K. Yıldız,Türkiye,FWD,M. Ghorbal,0.1506,0.1461,0.1461,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,49866,U. Çakır,Türkiye,GK,M. Ghorbal,0.121,0.121,0.121,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1539012,30521,M. Demiral,Türkiye,DEF,M. Ghorbal,0.1913,0.1913,0.1913,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,37155,O. Kökçü,Türkiye,MID,M. Ghorbal,0.23,0.2334,0.2334,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,1719,M. Müldür,Türkiye,DEF,M. Ghorbal,0.1095,0.1095,0.1095,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,63274,B. Yılmaz,Türkiye,FWD,M. Ghorbal,0.2334,0.2229,0.2229,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,49837,M. Günok,Türkiye,GK,M. Ghorbal,0.0827,0.0827,0.0827,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1539012,19023,T. Ream,USA,DEF,M. Ghorbal,0.0266,0.0271,0.0266,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,126949,C. Richards,USA,DEF,M. Ghorbal,0.4212,0.4286,0.4212,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,17,C. Pulišić,USA,FWD,M. Ghorbal,0.146,0.142,0.1365,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,50999,M. Turner,USA,GK,M. Ghorbal,0.1419,0.1444,0.1419,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1539012,50852,J. Scally,USA,DEF,M. Ghorbal,0.1457,0.1482,0.1457,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,415,W. McKennie,USA,MID,M. Ghorbal,0.2833,0.2925,0.2918,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,50728,M. Freese,USA,GK,M. Ghorbal,0.0453,0.0461,0.0453,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1539012,362400,M. Arfsten,USA,MID,M. Ghorbal,0.0472,0.0494,0.0486,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,162037,M. Tillman,USA,MID,M. Ghorbal,0.0389,0.0402,0.0401,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,1138,T. Weah,USA,FWD,M. Ghorbal,0.193,0.1906,0.1872,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539012,19549,A. Robinson,USA,DEF,M. Ghorbal,0.3099,0.3153,0.3207,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,2507,M. Almirón,Paraguay,MID,C. Turpin,0.1715,0.1856,0.1921,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,6168,O. Alderete,Paraguay,DEF,C. Turpin,0.1683,0.1712,0.1708,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,35808,G. Velázquez,Paraguay,DEF,C. Turpin,0.1836,0.1868,0.1891,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,70747,J. Enciso,Paraguay,FWD,C. Turpin,0.0604,0.0587,0.0583,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,2499,J. Alonso,Paraguay,DEF,C. Turpin,0.1991,0.2026,0.212,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,2500,F. Balbuena,Paraguay,DEF,C. Turpin,0.1998,0.2033,0.2058,0,neutro,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,195107,D. Bobadilla,Paraguay,MID,C. Turpin,0.183,0.1889,0.1876,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,6236,A. Cubas,Paraguay,MID,C. Turpin,0.3368,0.3528,0.357,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,2502,G. Gómez,Paraguay,DEF,C. Turpin,0.0777,0.0791,0.0789,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,278370,D. Gómez,Paraguay,MID,C. Turpin,0.0948,0.1026,0.1038,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,196298,R. Sosa,Paraguay,FWD,C. Turpin,0.2128,0.2101,0.2128,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,312459,N. Velupillay,Australia,FWD,C. Turpin,0.0487,0.0474,0.0465,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,6904,C. Metcalfe,Australia,FWD,C. Turpin,0.1878,0.1826,0.1756,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,20457,C. Burgess,Australia,DEF,C. Turpin,0.0659,0.0661,0.0649,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,7050,A. O&apos;Neill,Australia,MID,C. Turpin,0.2718,0.2847,0.2759,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,2742,M. Degenek,Australia,DEF,C. Turpin,0.0755,0.0768,0.0755,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,6870,P. Izzo,Australia,GK,C. Turpin,0.0862,0.0877,0.0862,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489411,348568,A. Circati,Australia,DEF,C. Turpin,0.0866,0.0881,0.0866,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,198352,M. Touré,Australia,FWD,C. Turpin,0.228,0.2172,0.2132,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,337587,J. Bos,Australia,MID,C. Turpin,0.0909,0.0984,0.0936,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,338014,N. Irankunda,Australia,FWD,C. Turpin,0.3654,0.3554,0.3416,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489411,33847,J. Geria,Australia,DEF,C. Turpin,0.3321,0.3379,0.3321,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,199578,Z. Suzuki,Japan,GK,"Iván Barton, El Salvador",0.0694,0.068,0.0679,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1539011,33165,A. Seko,Japan,DEF,"Iván Barton, El Salvador",0.0805,0.0789,0.0788,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,38114,K. Itakura,Japan,DEF,"Iván Barton, El Salvador",0.2412,0.2364,0.2361,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,32893,H. Ito,Japan,DEF,"Iván Barton, El Salvador",0.1389,0.1362,0.136,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,32887,Y. Sugawara,Japan,DEF,"Iván Barton, El Salvador",0.2833,0.2777,0.2774,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,2601,D. Kamada,Japan,MID,"Iván Barton, El Salvador",0.0827,0.0807,0.0834,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,32966,A. Tanaka,Japan,MID,"Iván Barton, El Salvador",0.203,0.2051,0.2048,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,33321,Keito Nakamura,Japan,MID,"Iván Barton, El Salvador",0.0778,0.0759,0.0758,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,2598,R. Dōan,Japan,MID,"Iván Barton, El Salvador",0.1587,0.1548,0.1546,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,72155,A. Ueda,Japan,FWD,"Iván Barton, El Salvador",0.0805,0.0737,0.0736,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,33224,D. Maeda,Japan,FWD,"Iván Barton, El Salvador",0.1084,0.1014,0.0991,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,48033,J. Widell Zetterström,Sweden,GK,"Iván Barton, El Salvador",0.1502,0.1499,0.147,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1539011,137721,G. Lagerbielke,Sweden,DEF,"Iván Barton, El Salvador",0.1776,0.1772,0.1739,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,137976,I. Hien,Sweden,DEF,"Iván Barton, El Salvador",0.2699,0.2693,0.2642,1,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,889,V. Lindelöf,Sweden,DEF,"Iván Barton, El Salvador",0.0353,0.0352,0.0346,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,47696,A. Bernhardsson,Sweden,FWD,"Iván Barton, El Salvador",0.1805,0.1684,0.165,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,226765,E. Stroud,Sweden,MID,"Iván Barton, El Salvador",0.1336,0.1373,0.1328,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,265820,Y. Ayari,Sweden,MID,"Iván Barton, El Salvador",0.1537,0.1633,0.1551,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,47969,G. Gudmundsson,Sweden,DEF,"Iván Barton, El Salvador",0.1466,0.1514,0.1487,0,subir,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,153430,A. Elanga,Sweden,MID,"Iván Barton, El Salvador",0.0333,0.0337,0.0331,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,18979,V. Gyökeres,Sweden,FWD,"Iván Barton, El Salvador",0.07,0.0667,0.0654,1,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539011,2864,A. Isak,Sweden,FWD,"Iván Barton, El Salvador",0.1789,0.1704,0.1635,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,49424,A. Dahmen,Tunisia,GK,"Katia García, Mexico",0.0448,0.044,0.044,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489412,18942,Y. Valery,Tunisia,DEF,"Katia García, Mexico",0.2156,0.2086,0.2086,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,50030,M. Talbi,Tunisia,DEF,"Katia García, Mexico",0.0446,0.0438,0.0438,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,49583,A. Abdi,Tunisia,DEF,"Katia García, Mexico",0.2202,0.213,0.213,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,135059,A. Ben Hmida,Tunisia,DEF,"Katia García, Mexico",0.3656,0.3592,0.3592,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,21587,E. Skhiri,Tunisia,DEF,"Katia García, Mexico",0.0466,0.0442,0.0442,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,25300,R. Khedira,Tunisia,MID,"Katia García, Mexico",0.1584,0.1604,0.1604,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,199310,A. Ben Slimane,Tunisia,MID,"Katia García, Mexico",0.1259,0.1256,0.1256,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,180560,H. Mejbri,Tunisia,MID,"Katia García, Mexico",0.322,0.326,0.326,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,310196,Ismaël Gharbi,Tunisia,MID,"Katia García, Mexico",0.0912,0.0923,0.0923,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,344862,H. Mastouri,Tunisia,FWD,"Katia García, Mexico",0.0561,0.0534,0.0534,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,129058,B. Verbruggen,Netherlands,GK,"Katia García, Mexico",0.0207,0.0207,0.0207,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1489412,226,D. Dumfries,Netherlands,MID,"Katia García, Mexico",0.1922,0.198,0.198,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,38695,J. van Hecke,Netherlands,DEF,"Katia García, Mexico",0.3969,0.3969,0.3969,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,290,V. van Dijk,Netherlands,DEF,"Katia García, Mexico",0.3227,0.3179,0.3179,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,18861,N. Aké,Netherlands,DEF,"Katia García, Mexico",0.1545,0.1545,0.1522,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,542,R. Gravenberch,Netherlands,MID,"Katia García, Mexico",0.0373,0.0379,0.0371,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,538,F. de Jong,Netherlands,MID,"Katia García, Mexico",0.0427,0.0433,0.0425,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,36902,T. Reijnders,Netherlands,MID,"Katia García, Mexico",0.175,0.1741,0.1741,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,249,D. Malen,Netherlands,FWD,"Katia García, Mexico",0.166,0.1552,0.1552,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,38750,B. Brobbey,Netherlands,FWD,"Katia García, Mexico",0.0767,0.0732,0.0717,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489412,247,C. Gakpo,Netherlands,FWD,"Katia García, Mexico",0.0972,0.0909,0.0909,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,119853,M. Diaw,Senegal,GK,"Anthony Taylor, England",0.1363,0.1339,0.1336,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1539074,81,K. Diatta,Senegal,DEF,"Anthony Taylor, England",0.2115,0.2078,0.2073,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,8450,A. Seck,Senegal,DEF,"Anthony Taylor, England",0.1873,0.184,0.1836,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,25916,M. Niakhaté,Senegal,DEF,"Anthony Taylor, England",0.0386,0.0379,0.0378,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,158121,I. Jakobs,Senegal,DEF,"Anthony Taylor, England",0.2402,0.236,0.2319,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,2990,I. Gueye,Senegal,MID,"Anthony Taylor, England",0.1033,0.103,0.1007,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,327631,H. Diarra,Senegal,MID,"Anthony Taylor, England",0.3163,0.3203,0.3148,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,446249,I. Mbaye,Senegal,FWD,"Anthony Taylor, England",0.3168,0.297,0.2963,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,374058,L. Camara,Senegal,MID,"Anthony Taylor, England",0.2465,0.241,0.249,0,bajar,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,304,S. Mané,Senegal,FWD,"Anthony Taylor, England",0.0997,0.095,0.0932,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,2218,I. Sarr,Senegal,FWD,"Anthony Taylor, England",0.1315,0.1207,0.1204,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,197933,Ahmed Basil,Iraq,GK,"Anthony Taylor, England",0.1443,0.1443,0.144,0,neutro,neutro,baja,perfiles reconstruidos solo con jornadas anteriores
1539074,15769,Frans Putros,Iraq,DEF,"Anthony Taylor, England",0.3646,0.3646,0.3638,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,453073,Akam Hashim,Iraq,DEF,"Anthony Taylor, England",0.1443,0.1443,0.144,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,42261,Rebin Solaka,Iraq,DEF,"Anthony Taylor, England",0.1155,0.1155,0.1152,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,271444,Merchas Doski,Iraq,DEF,"Anthony Taylor, England",0.11,0.11,0.1098,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,47792,Amir Al Ammari,Iraq,MID,"Anthony Taylor, England",0.4309,0.4438,0.4429,1,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,542644,A. Jasim,Iraq,MID,"Anthony Taylor, England",0.1443,0.1465,0.1461,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,140747,Ibraheem Bayesh,Iraq,MID,"Anthony Taylor, England",0.1492,0.1485,0.1481,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,284295,Zidane Iqbal,Iraq,MID,"Anthony Taylor, England",0.102,0.1051,0.1048,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,229112,A. Qasem,Iraq,MID,"Anthony Taylor, England",0.1443,0.1486,0.1483,0,subir,subir,media-baja,perfiles reconstruidos solo con jornadas anteriores
1539074,299813,Ali Al Hamadi,Iraq,FWD,"Anthony Taylor, England",0.1443,0.1378,0.1375,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,39082,E. Selvik,Norway,GK,"Michael Oliver, England",0.0638,0.0625,0.0619,0,neutro,bajar,baja,perfiles reconstruidos solo con jornadas anteriores
1489416,39043,F. Aursnes,Norway,MID,"Michael Oliver, England",0.124,0.1209,0.1197,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,180937,H. Falchener,Norway,DEF,"Michael Oliver, England",0.124,0.1216,0.1203,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,18967,L. Østigård,Norway,DEF,"Michael Oliver, England",0.2047,0.1976,0.1955,0,bajar,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,39058,F. Bjørkan,Norway,DEF,"Michael Oliver, England",0.0751,0.0736,0.0728,0,neutro,bajar,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,39143,K. Thorstvedt,Norway,MID,"Michael Oliver, England",0.3074,0.3106,0.3074,0,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
1489416,39064,P. Berg,Norway,MID,"Michael Oliver, England",0.2442,0.2467,0.2442,1,neutro,neutro,media-baja,perfiles reconstruidos solo con jornadas anteriores
